Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
T048444,2023-04-22,11051,Female,58,Books,4,1913,7652
T048445,2024-05-30,3221,Male,32,Books,5,3035,15175
T048446,2023-06-20,11775,Male,23,Sports,6,4762,28572
T048447,2024-05-29,11266,Female,67,Beauty,3,1224,3672
T048448,2024-02-12,2821,Female,48,Sports,3,1119,3357
T048449,2023-08-22,7483,Female,25,Electronics,4,3585,14340
T048450,2024-12-02,7393,Female,60,Beauty,7,2939,20573
T048451,2024-08-07,3162,Female,33,Electronics,10,4483,44830
T048452,2023-01-15,5613,Male,63,Books,6,1629,9774
T048453,2023-11-05,2711,Male,19,Sports,9,271,2439
T048454,2024-03-21,7207,Female,44,Beauty,10,653,6530
T048455,2024-08-26,3882,Female,40,Electronics,5,92,460
T048456,2024-12-16,2326,Female,35,Electronics,2,282,564
T048457,2025-05-07,2334,Male,34,Books,7,3895,27265
T048458,2024-03-25,2268,Female,25,Sports,4,3627,14508
T048459,2024-06-07,5534,Female,48,Fashion,10,2943,29430
T048460,2024-12-26,3929,Female,59,Sports,2,4888,9776
T048461,2025-05-27,9583,Male,37,Books,3,2217,6651
T048462,2023-12-13,6645,Female,63,Electronics,1,4942,4942
T048463,2025-09-19,1476,Female,39,Groceries,3,3739,11217
T048464,2025-09-26,11980,Male,42,Electronics,1,187,187
T048465,2024-08-15,5072,Male,29,Books,2,3765,7530
T048466,2024-09-26,1015,Male,23,Fashion,1,4152,4152
T048467,2025-06-08,3445,Female,46,Beauty,1,4802,4802
T048468,2024-12-04,6406,Female,49,Sports,1,4511,4511
T048469,2023-11-16,6361,Female,56,Sports,10,3198,31980
T048470,2024-11-18,2096,Female,69,Beauty,9,3957,35613
T048471,2025-04-03,11889,Female,38,Groceries,10,286,2860
T048472,2025-06-30,4798,Male,68,Electronics,10,1504,15040
T048473,2023-02-21,10635,Male,19,Fashion,7,2050,14350
T048474,2025-05-03,9433,Male,29,Groceries,8,3900,31200
T048475,2025-08-10,1450,Female,63,Books,2,1323,2646
T048476,2023-01-11,2543,Male,27,Groceries,9,4168,37512
T048477,2023-07-15,10881,Female,47,Books,10,4090,40900
T048478,2025-09-27,1757,Female,61,Electronics,8,2075,16600
T048479,2024-09-08,5923,Female,37,Fashion,2,2771,5542
T048480,2025-04-19,3953,Female,52,Books,8,183,1464
T048481,2023-06-09,5005,Male,49,Sports,2,4558,9116
T048482,2024-07-08,2995,Male,24,Home,2,3020,6040
T048483,2024-12-27,6694,Male,23,Electronics,10,3678,36780
T048484,2023-05-29,6461,Female,57,Electronics,6,3294,19764
T048485,2024-05-09,7214,Female,54,Books,3,3467,10401
T048486,2025-05-31,6842,Female,31,Sports,10,4870,48700
T048487,2024-04-04,8050,Female,53,Electronics,9,2927,26343
T048488,2023-06-12,5502,Male,32,Beauty,2,4496,8992
T048489,2024-03-18,1110,Male,58,Beauty,3,3546,10638
T048490,2023-12-15,11061,Male,53,Books,6,2532,15192
T048491,2024-06-16,4007,Male,33,Home,7,3856,26992
T048492,2023-07-31,11384,Male,56,Fashion,2,3316,6632
T048493,2025-07-30,6458,Male,65,Books,8,2033,16264
T048494,2023-07-09,3689,Male,35,Fashion,6,2685,16110
T048495,2023-08-18,9858,Female,63,Beauty,9,525,4725
T048496,2024-04-11,5653,Female,27,Beauty,7,3689,25823
T048497,2025-06-22,5888,Female,37,Electronics,7,1289,9023
T048498,2024-02-11,9361,Female,25,Electronics,1,431,431
T048499,2024-10-12,6250,Male,33,Sports,4,2265,9060
T048500,2023-08-07,3386,Female,63,Books,1,2971,2971
T048501,2024-05-11,9737,Female,51,Fashion,8,2467,19736
T048502,2024-02-24,4299,Female,43,Beauty,6,1733,10398
T048503,2023-04-02,7529,Male,66,Home,9,3587,32283
T048504,2023-06-12,10446,Male,38,Books,8,332,2656
T048505,2023-01-17,3738,Male,59,Home,9,2952,26568
T048506,2025-09-22,8453,Male,47,Electronics,3,1365,4095
T048507,2024-04-10,5417,Female,53,Groceries,10,2986,29860
T048508,2024-02-19,3563,Male,32,Sports,9,2479,22311
T048509,2023-04-11,8693,Female,48,Groceries,3,2280,6840
T048510,2023-09-24,11455,Female,23,Books,8,2800,22400
T048511,2023-11-02,11345,Female,33,Books,7,3684,25788
T048512,2023-01-06,2027,Male,63,Home,1,2375,2375
T048513,2023-01-23,9678,Female,51,Books,10,3062,30620
T048514,2023-07-26,9619,Female,42,Home,5,3022,15110
T048515,2024-01-31,5947,Male,34,Groceries,6,3674,22044
T048516,2024-05-15,2634,Male,47,Sports,10,997,9970
T048517,2025-08-28,2144,Female,47,Sports,5,3360,16800
T048518,2024-05-19,6927,Female,61,Sports,8,1787,14296
T048519,2024-05-10,2513,Male,43,Sports,1,4910,4910
T048520,2023-04-30,9749,Male,32,Beauty,10,3518,35180
T048521,2025-02-05,11675,Female,20,Fashion,2,2624,5248
T048522,2023-05-19,2543,Male,53,Electronics,2,3452,6904
T048523,2024-07-24,9355,Female,58,Home,8,1821,14568
T048524,2023-05-01,9720,Female,64,Electronics,3,3082,9246
T048525,2023-09-16,11274,Female,25,Home,10,4155,41550
T048526,2025-07-12,3486,Male,60,Groceries,7,4117,28819
T048527,2023-02-06,11699,Male,30,Electronics,6,1161,6966
T048528,2023-07-22,10882,Female,25,Books,3,2611,7833
T048529,2023-06-28,6541,Female,50,Home,10,311,3110
T048530,2023-04-07,1992,Male,38,Home,1,239,239
T048531,2023-07-23,2707,Male,62,Sports,9,1539,13851
T048532,2023-02-20,8830,Male,39,Groceries,9,4750,42750
T048533,2024-09-27,10609,Male,50,Fashion,7,1930,13510
T048534,2023-03-19,7053,Female,38,Home,9,2692,24228
T048535,2025-09-03,5564,Female,29,Home,5,3675,18375
T048536,2023-05-24,4307,Female,29,Books,6,3952,23712
T048537,2023-11-30,6834,Female,44,Books,7,1070,7490
T048538,2023-03-05,1136,Female,59,Sports,3,1902,5706
T048539,2023-08-05,1175,Female,31,Books,9,2687,24183
T048540,2024-06-15,5300,Male,44,Groceries,5,4311,21555
T048541,2025-05-18,9833,Male,55,Books,6,4667,28002
T048542,2024-03-19,6505,Male,21,Beauty,8,2014,16112
T048543,2023-06-22,1185,Male,30,Fashion,7,431,3017
T048544,2023-01-19,11032,Female,25,Fashion,3,2554,7662
T048545,2024-01-17,3784,Male,26,Books,7,2376,16632
T048546,2025-06-04,8815,Male,34,Groceries,6,2034,12204
T048547,2024-07-31,6157,Male,52,Electronics,9,537,4833
T048548,2023-01-07,10493,Male,69,Home,10,1379,13790
T048549,2024-02-29,8336,Female,25,Sports,10,3571,35710
T048550,2023-07-02,11957,Female,57,Electronics,9,645,5805
T048551,2023-06-24,3547,Female,48,Electronics,1,4210,4210
T048552,2025-04-01,7254,Female,44,Fashion,2,4536,9072
T048553,2024-01-21,10870,Male,50,Books,3,4146,12438
T048554,2024-06-25,7048,Female,63,Electronics,7,4799,33593
T048555,2025-04-02,1565,Male,65,Groceries,8,230,1840
T048556,2023-02-21,3314,Male,56,Books,8,1229,9832
T048557,2023-09-07,10664,Male,52,Groceries,1,324,324
T048558,2024-03-23,6403,Male,41,Fashion,8,1524,12192
T048559,2024-02-25,9595,Male,48,Fashion,4,4106,16424
T048560,2025-07-27,3094,Female,22,Home,2,1672,3344
T048561,2023-12-08,7351,Male,29,Groceries,10,1119,11190
T048562,2023-04-20,1159,Female,49,Groceries,5,3791,18955
T048563,2023-03-28,9978,Male,19,Sports,1,3509,3509
T048564,2023-09-28,3025,Male,33,Home,8,2056,16448
T048565,2024-03-05,7674,Male,28,Electronics,4,3995,15980
T048566,2023-07-13,4299,Female,30,Sports,3,469,1407
T048567,2025-02-10,7290,Female,50,Fashion,10,4100,41000
T048568,2024-06-24,8147,Male,52,Electronics,1,2058,2058
T048569,2025-06-01,7031,Male,69,Fashion,2,689,1378
T048570,2025-06-26,7981,Male,45,Fashion,9,4961,44649
T048571,2024-03-31,10541,Male,53,Home,1,4276,4276
T048572,2023-04-26,4355,Female,59,Groceries,1,2927,2927
T048573,2023-12-20,11732,Male,70,Fashion,1,4387,4387
T048574,2023-12-26,4885,Female,38,Books,7,4290,30030
T048575,2023-06-05,7817,Female,21,Beauty,8,3245,25960
T048576,2025-08-08,10141,Female,51,Fashion,10,4948,49480
T048577,2023-12-13,7851,Male,36,Beauty,5,4842,24210
T048578,2023-02-13,4047,Male,26,Beauty,1,1702,1702
T048579,2024-10-11,8047,Female,54,Beauty,4,4847,19388
T048580,2023-05-25,2897,Male,61,Books,7,3079,21553
T048581,2024-08-05,2412,Male,34,Home,4,1822,7288
T048582,2025-07-02,11957,Female,28,Fashion,9,2997,26973
T048583,2023-08-09,1546,Female,40,Fashion,4,2213,8852
T048584,2024-05-29,4123,Male,25,Fashion,10,964,9640
T048585,2023-05-11,6147,Female,38,Sports,5,4585,22925
T048586,2023-06-09,9996,Male,64,Sports,5,3935,19675
T048587,2024-11-08,8955,Male,43,Beauty,2,4153,8306
T048588,2023-06-06,9908,Female,33,Groceries,9,4862,43758
T048589,2024-10-13,10726,Male,32,Fashion,2,516,1032
T048590,2025-04-12,10327,Male,47,Beauty,7,341,2387
T048591,2024-01-29,7835,Female,27,Sports,3,3713,11139
T048592,2024-04-26,10368,Female,56,Electronics,1,4572,4572
T048593,2023-10-17,5232,Male,34,Sports,1,1309,1309
T048594,2023-10-09,9011,Male,54,Beauty,6,3612,21672
T048595,2024-09-12,4467,Male,68,Books,8,3044,24352
T048596,2025-08-13,7048,Male,41,Electronics,7,3793,26551
T048597,2023-06-20,4712,Female,19,Electronics,2,2746,5492
T048598,2023-12-22,2463,Female,59,Home,7,3866,27062
T048599,2023-03-08,10171,Female,68,Groceries,5,2384,11920
T048600,2023-09-09,5845,Male,53,Home,4,205,820
T048601,2024-04-04,5511,Female,43,Electronics,7,4759,33313
T048602,2023-08-12,8632,Female,36,Electronics,8,4346,34768
T048603,2024-03-03,4212,Female,50,Books,8,1561,12488
T048604,2023-02-13,7907,Female,68,Electronics,1,3805,3805
T048605,2025-09-05,1883,Male,52,Books,6,662,3972
T048606,2025-08-25,5370,Female,18,Electronics,4,4798,19192
T048607,2023-04-25,7813,Female,20,Sports,4,2062,8248
T048608,2024-01-05,2263,Female,64,Books,1,2585,2585
T048609,2024-11-09,7680,Female,53,Books,6,2431,14586
T048610,2024-02-10,5214,Male,64,Electronics,3,1362,4086
T048611,2025-07-25,3720,Female,26,Groceries,3,2436,7308
T048612,2024-08-14,4978,Male,54,Electronics,8,2804,22432
T048613,2023-03-11,5576,Female,48,Home,4,2124,8496
T048614,2024-02-22,10400,Male,69,Fashion,9,2094,18846
T048615,2023-09-01,1265,Male,35,Home,4,4418,17672
T048616,2024-01-13,7200,Male,23,Beauty,5,4148,20740
T048617,2023-09-22,8278,Female,32,Fashion,9,77,693
T048618,2024-07-08,10293,Male,59,Electronics,9,4538,40842
T048619,2024-05-13,7425,Male,50,Beauty,7,4601,32207
T048620,2023-09-27,5997,Male,26,Home,8,511,4088
T048621,2023-04-05,11939,Female,45,Electronics,10,2440,24400
T048622,2023-06-17,6221,Female,68,Electronics,7,952,6664
T048623,2025-05-19,1366,Female,56,Home,8,4619,36952
T048624,2025-08-07,11480,Male,51,Home,1,2421,2421
T048625,2024-12-08,11902,Female,46,Groceries,10,2112,21120
T048626,2024-10-03,2172,Female,18,Electronics,6,1350,8100
T048627,2024-12-30,6076,Female,36,Home,1,540,540
T048628,2025-06-04,7148,Male,44,Electronics,5,2999,14995
T048629,2023-11-25,6460,Female,19,Beauty,4,2630,10520
T048630,2025-03-26,8646,Male,41,Fashion,8,3415,27320
T048631,2025-08-20,1235,Male,47,Books,7,4278,29946
T048632,2024-09-01,8535,Female,28,Home,8,3744,29952
T048633,2023-12-21,4160,Female,59,Electronics,3,105,315
T048634,2023-07-01,1177,Female,62,Groceries,6,479,2874
T048635,2023-03-21,9711,Male,51,Groceries,8,1651,13208
T048636,2023-09-07,2645,Male,63,Sports,9,259,2331
T048637,2023-11-09,11295,Female,30,Beauty,10,3938,39380
T048638,2024-01-09,8558,Female,41,Groceries,8,441,3528
T048639,2025-01-14,1210,Female,24,Electronics,4,4228,16912
T048640,2024-07-16,9290,Female,18,Fashion,8,2488,19904
T048641,2023-07-13,6886,Female,64,Fashion,1,2941,2941
T048642,2025-09-25,4120,Female,33,Sports,7,699,4893
T048643,2025-03-13,8354,Male,29,Groceries,4,3287,13148
T048644,2023-11-10,5491,Male,68,Groceries,1,3450,3450
T048645,2025-04-20,2627,Female,28,Home,3,3055,9165
T048646,2025-03-31,4221,Female,36,Beauty,6,936,5616
T048647,2023-03-20,5009,Female,28,Books,4,544,2176
T048648,2023-12-01,1912,Female,61,Sports,2,458,916
T048649,2024-11-14,11912,Female,24,Beauty,7,1947,13629
T048650,2023-10-18,7728,Female,52,Groceries,10,3833,38330
T048651,2024-10-28,1049,Female,22,Home,7,2894,20258
T048652,2023-09-14,5105,Female,62,Groceries,1,780,780
T048653,2023-03-22,3843,Female,69,Sports,7,1942,13594
T048654,2024-10-23,3893,Female,62,Fashion,10,564,5640
T048655,2025-08-12,3571,Female,46,Beauty,5,786,3930
T048656,2024-12-31,5994,Female,26,Sports,7,1842,12894
T048657,2023-03-17,3087,Female,25,Home,1,3039,3039
T048658,2025-02-23,4300,Female,63,Fashion,5,1130,5650
T048659,2024-04-29,5708,Male,57,Books,10,4981,49810
T048660,2024-12-24,3438,Male,38,Beauty,2,71,142
T048661,2024-04-05,2978,Male,36,Home,10,3969,39690
T048662,2023-04-25,5290,Male,25,Beauty,3,1955,5865
T048663,2024-09-23,7918,Female,57,Electronics,4,4807,19228
T048664,2023-06-22,2735,Male,42,Sports,4,3708,14832
T048665,2023-10-17,4641,Male,28,Fashion,4,1965,7860
T048666,2024-01-10,4993,Female,66,Sports,7,2027,14189
T048667,2023-03-27,7875,Female,21,Electronics,1,1042,1042
T048668,2023-05-12,5700,Female,34,Electronics,4,2132,8528
T048669,2025-07-07,8157,Male,53,Groceries,9,3830,34470
T048670,2023-02-23,1136,Female,69,Sports,3,1138,3414
T048671,2024-07-17,11852,Female,38,Groceries,1,4405,4405
T048672,2024-12-26,3858,Female,24,Fashion,4,830,3320
T048673,2023-10-01,9312,Female,26,Books,2,3403,6806
T048674,2024-04-01,5405,Male,57,Groceries,6,4458,26748
T048675,2024-09-19,3130,Male,63,Sports,7,2978,20846
T048676,2024-07-12,7282,Female,43,Books,7,1254,8778
T048677,2024-04-09,8130,Female,61,Home,1,2278,2278
T048678,2025-02-25,3511,Male,55,Beauty,9,4624,41616
T048679,2025-08-09,11586,Male,39,Sports,4,1446,5784
T048680,2025-09-02,5993,Female,41,Sports,9,2459,22131
T048681,2025-06-01,10059,Female,66,Groceries,9,1970,17730
T048682,2024-07-06,11768,Male,43,Electronics,6,4921,29526
T048683,2024-12-07,1793,Male,25,Beauty,9,4245,38205
T048684,2024-07-13,2641,Male,46,Fashion,6,2279,13674
T048685,2024-09-06,9530,Male,69,Sports,8,494,3952
T048686,2025-04-27,3901,Male,45,Home,1,4912,4912
T048687,2023-04-21,1198,Male,48,Beauty,3,370,1110
T048688,2024-09-03,4335,Female,49,Books,1,2389,2389
T048689,2023-07-16,11598,Male,26,Sports,2,1498,2996
T048690,2023-12-29,8617,Male,50,Beauty,7,1050,7350
T048691,2024-10-25,5654,Female,20,Home,7,1652,11564
T048692,2023-02-06,4586,Male,70,Sports,10,968,9680
T048693,2025-02-21,11199,Female,57,Electronics,4,2137,8548
T048694,2025-01-06,4189,Female,48,Groceries,8,3209,25672
T048695,2023-12-17,4180,Female,21,Sports,3,3841,11523
T048696,2024-08-26,9875,Female,26,Electronics,7,2118,14826
T048697,2024-01-02,5353,Female,37,Electronics,3,929,2787
T048698,2023-11-01,3610,Female,36,Beauty,9,869,7821
T048699,2024-04-02,10427,Female,60,Home,7,1089,7623
T048700,2025-02-09,1341,Female,34,Electronics,5,4742,23710
T048701,2024-01-02,10645,Male,28,Beauty,6,2558,15348
T048702,2025-08-31,5475,Female,37,Books,8,250,2000
T048703,2023-05-02,6475,Male,31,Books,4,2066,8264
T048704,2025-01-21,6177,Female,39,Electronics,4,639,2556
T048705,2024-03-24,1291,Female,45,Sports,7,3290,23030
T048706,2023-11-06,7402,Male,29,Fashion,5,2752,13760
T048707,2023-12-21,2240,Male,56,Home,10,2356,23560
T048708,2024-01-07,7845,Male,37,Fashion,5,306,1530
T048709,2025-05-17,5563,Female,46,Fashion,10,2315,23150
T048710,2024-10-14,8952,Female,65,Electronics,7,494,3458
T048711,2024-07-22,9632,Male,26,Fashion,5,399,1995
T048712,2023-04-19,2972,Female,66,Fashion,2,1950,3900
T048713,2023-11-14,10112,Female,54,Beauty,6,958,5748
T048714,2023-10-29,4272,Male,27,Beauty,2,1012,2024
T048715,2023-06-17,4237,Male,24,Electronics,2,659,1318
T048716,2023-12-08,11155,Male,25,Books,7,2266,15862
T048717,2023-10-12,5167,Female,49,Groceries,7,1893,13251
T048718,2023-04-23,5855,Male,47,Books,7,2738,19166
T048719,2024-02-15,10310,Male,40,Beauty,1,1774,1774
T048720,2024-10-05,10677,Male,54,Electronics,9,2177,19593
T048721,2023-09-28,9471,Female,18,Sports,1,3628,3628
T048722,2025-03-04,8661,Female,33,Home,5,4824,24120
T048723,2023-07-24,8293,Female,68,Groceries,8,414,3312
T048724,2023-10-22,2380,Male,41,Groceries,6,4102,24612
T048725,2024-03-24,2169,Female,64,Fashion,3,618,1854
T048726,2024-02-10,6878,Female,60,Groceries,3,4631,13893
T048727,2023-09-25,7826,Female,20,Books,2,2477,4954
T048728,2025-08-27,6751,Male,67,Books,4,2518,10072
T048729,2023-05-27,4754,Female,45,Electronics,8,1263,10104
T048730,2023-05-26,2151,Female,40,Sports,8,1404,11232
T048731,2024-02-09,4851,Female,38,Fashion,3,269,807
T048732,2023-09-08,2344,Male,67,Electronics,8,1551,12408
T048733,2024-11-13,3382,Female,67,Electronics,3,776,2328
T048734,2024-04-28,6271,Female,46,Fashion,1,4408,4408
T048735,2025-08-14,6915,Male,62,Groceries,5,2107,10535
T048736,2025-01-03,5838,Female,62,Groceries,3,3155,9465
T048737,2024-10-13,4307,Male,18,Electronics,9,1111,9999
T048738,2023-10-11,4075,Female,23,Home,2,247,494
T048739,2024-11-29,7327,Male,69,Home,4,670,2680
T048740,2023-08-25,6673,Female,60,Electronics,4,1628,6512
T048741,2024-09-02,11575,Female,33,Fashion,8,935,7480
T048742,2023-11-10,6624,Female,63,Home,3,492,1476
T048743,2025-06-29,4124,Male,37,Beauty,10,3289,32890
T048744,2023-03-23,7564,Female,67,Electronics,5,322,1610
T048745,2023-12-28,2228,Male,29,Fashion,10,3982,39820
T048746,2023-04-03,5661,Male,57,Electronics,6,4116,24696
T048747,2024-11-25,4270,Male,45,Groceries,10,2650,26500
T048748,2024-02-02,8259,Female,70,Books,4,942,3768
T048749,2025-03-06,5186,Male,32,Books,4,3922,15688
T048750,2025-06-04,5334,Female,19,Home,1,2152,2152
T048751,2025-05-01,1791,Female,33,Fashion,2,1788,3576
T048752,2024-10-21,2956,Female,43,Beauty,9,3032,27288
T048753,2023-08-07,2747,Female,29,Fashion,6,3017,18102
T048754,2024-03-27,8306,Female,33,Home,2,2731,5462
T048755,2023-03-03,4667,Male,66,Books,10,3148,31480
T048756,2024-11-14,7914,Female,37,Groceries,5,4524,22620
T048757,2023-01-06,3494,Female,27,Groceries,7,4465,31255
T048758,2023-07-20,9264,Male,57,Fashion,10,3257,32570
T048759,2024-03-12,2516,Male,68,Books,7,3246,22722
T048760,2024-06-23,8647,Male,67,Electronics,3,4897,14691
T048761,2023-04-10,10726,Male,61,Groceries,2,4039,8078
T048762,2023-11-30,1780,Female,47,Home,9,4587,41283
T048763,2025-08-29,6103,Male,24,Beauty,9,4950,44550
T048764,2023-06-18,5573,Female,52,Books,8,3217,25736
T048765,2025-02-28,11751,Male,20,Home,1,4309,4309
T048766,2025-04-02,4181,Male,34,Beauty,7,1253,8771
T048767,2023-09-16,9238,Female,21,Electronics,9,293,2637
T048768,2025-02-20,11460,Female,60,Electronics,4,2557,10228
T048769,2024-01-08,7755,Male,67,Electronics,10,2267,22670
T048770,2023-10-18,6249,Female,24,Fashion,8,2321,18568
T048771,2023-01-24,2145,Male,33,Beauty,5,3606,18030
T048772,2025-08-02,3908,Male,27,Beauty,9,1115,10035
T048773,2023-03-31,8793,Male,67,Home,5,1709,8545
T048774,2025-09-22,2555,Female,20,Home,5,3374,16870
T048775,2025-09-01,7435,Female,20,Fashion,4,1041,4164
T048776,2023-06-17,10110,Male,64,Sports,3,3608,10824
T048777,2025-09-16,4496,Female,66,Sports,4,1818,7272
T048778,2025-06-11,8369,Male,25,Electronics,10,1879,18790
T048779,2024-09-30,7212,Female,29,Home,4,4033,16132
T048780,2025-02-11,5931,Male,36,Sports,9,600,5400
T048781,2023-12-10,8417,Male,54,Beauty,8,315,2520
T048782,2025-05-21,3956,Male,30,Electronics,10,4148,41480
T048783,2025-08-08,7494,Female,36,Books,4,2978,11912
T048784,2024-10-13,4508,Female,35,Groceries,7,3300,23100
T048785,2024-07-23,8140,Male,46,Groceries,3,2033,6099
T048786,2023-03-12,10777,Female,56,Beauty,4,2798,11192
T048787,2024-03-19,5712,Male,18,Groceries,3,461,1383
T048788,2024-01-04,10162,Female,25,Sports,5,3905,19525
T048789,2023-04-23,2420,Female,52,Sports,4,3414,13656
T048790,2025-06-17,7253,Female,62,Sports,3,2640,7920
T048791,2025-07-05,7710,Male,22,Books,8,2348,18784
T048792,2024-01-28,3589,Female,32,Groceries,2,3897,7794
T048793,2024-12-13,2026,Male,60,Sports,9,1085,9765
T048794,2024-06-01,6770,Male,25,Fashion,2,1977,3954
T048795,2024-06-03,7731,Male,65,Electronics,8,3686,29488
T048796,2024-08-13,6405,Female,20,Groceries,1,152,152
T048797,2023-09-05,8354,Female,58,Books,3,1668,5004
T048798,2025-08-04,8114,Male,67,Electronics,5,4802,24010
T048799,2025-02-23,6602,Male,47,Books,7,3500,24500
T048800,2024-10-15,3121,Male,28,Books,9,730,6570
T048801,2025-03-10,11611,Male,52,Beauty,1,3343,3343
T048802,2023-05-27,8652,Male,64,Groceries,10,3760,37600
T048803,2023-11-13,6019,Female,64,Sports,7,2314,16198
T048804,2024-02-27,8086,Female,28,Fashion,4,3823,15292
T048805,2023-02-05,10518,Male,22,Home,7,2110,14770
T048806,2023-04-08,5267,Female,19,Fashion,9,1181,10629
T048807,2024-08-30,7332,Female,51,Books,6,1268,7608
T048808,2023-12-26,10145,Female,66,Home,6,2573,15438
T048809,2024-07-04,1970,Female,61,Electronics,4,2886,11544
T048810,2024-04-09,1374,Male,53,Sports,7,3884,27188
T048811,2025-03-09,1076,Female,40,Books,10,1413,14130
T048812,2023-01-19,10097,Female,70,Electronics,8,2809,22472
T048813,2023-12-18,2061,Male,27,Beauty,10,2579,25790
T048814,2024-10-27,5198,Female,18,Books,6,434,2604
T048815,2025-02-13,4444,Male,53,Books,10,3378,33780
T048816,2025-05-29,11304,Male,47,Beauty,4,3083,12332
T048817,2023-12-24,6115,Female,18,Sports,5,1083,5415
T048818,2025-09-23,11982,Female,64,Groceries,3,164,492
T048819,2023-03-27,9809,Female,63,Electronics,6,4755,28530
T048820,2024-03-24,8365,Female,18,Fashion,2,4412,8824
T048821,2024-07-21,8546,Female,55,Sports,1,1443,1443
T048822,2024-03-07,11903,Female,30,Home,4,4163,16652
T048823,2025-01-09,11122,Female,29,Groceries,6,563,3378
T048824,2025-03-02,6173,Male,37,Electronics,5,4908,24540
T048825,2025-04-23,11647,Female,60,Electronics,7,2614,18298
T048826,2024-01-15,3815,Female,37,Electronics,8,885,7080
T048827,2025-01-26,8386,Male,35,Books,6,260,1560
T048828,2024-03-21,2410,Female,67,Sports,8,101,808
T048829,2023-11-22,3355,Female,58,Home,7,4296,30072
T048830,2024-06-26,4161,Female,18,Books,4,2252,9008
T048831,2023-05-03,3849,Male,43,Groceries,6,2527,15162
T048832,2024-12-30,2677,Female,43,Books,5,4231,21155
T048833,2025-02-10,7948,Male,70,Home,7,944,6608
T048834,2024-10-12,8440,Female,62,Fashion,9,2938,26442
T048835,2025-05-22,10346,Male,56,Fashion,7,4202,29414
